id,item_id,dept_id,cat_id,store_id,state_id,d,sales,date,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,snap_CA
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_18,18,2011-02-15,11103,Tuesday,4,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_18,24,2011-02-15,11103,Tuesday,4,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_18,55,2011-02-15,11103,Tuesday,4,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_18,28,2011-02-15,11103,Tuesday,4,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_18,22,2011-02-15,11103,Tuesday,4,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_19,9,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_19,19,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_19,0,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_19,0,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_19,13,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_19,7,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_19,33,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_19,62,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_19,24,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_19,7,2011-02-16,11103,Wednesday,5,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_20,1,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_20,23,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_20,0,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_20,0,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_20,8,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_20,7,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_20,31,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_20,58,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_20,16,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_20,5,2011-02-17,11103,Thursday,6,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_21,22,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_21,23,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_21,0,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_21,0,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_21,13,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_21,22,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_21,33,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_21,97,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_21,40,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_21,7,2011-02-18,11103,Friday,7,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_22,1,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_22,39,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_22,0,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_22,0,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_22,20,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_22,28,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_22,68,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_22,115,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_22,52,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_22,16,2011-02-19,11104,Saturday,1,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_23,16,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_23,22,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_23,0,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_23,0,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_23,23,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_23,20,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_23,57,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_23,120,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_23,52,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_23,25,2011-02-20,11104,Sunday,2,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_24,0,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_24,29,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_24,0,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_24,0,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_24,16,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_24,12,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_24,33,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_24,87,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_24,46,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_24,6,2011-02-21,11104,Monday,3,2,2011,PresidentsDay,National,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_25,0,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_25,18,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_25,0,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_25,0,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_25,7,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_25,12,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_25,30,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_25,78,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_25,27,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_25,9,2011-02-22,11104,Tuesday,4,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_26,0,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_26,13,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_26,0,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_26,0,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_26,16,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_26,16,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_26,31,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_26,53,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_26,33,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_26,7,2011-02-23,11104,Wednesday,5,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_27,0,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_27,12,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_27,0,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_27,0,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_27,6,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_27,10,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_27,25,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_27,63,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_27,21,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_27,10,2011-02-24,11104,Thursday,6,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_28,0,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_28,21,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_28,0,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_28,0,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_28,6,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_28,10,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_28,42,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_28,84,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_28,37,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_28,5,2011-02-25,11104,Friday,7,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_29,0,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_29,36,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_29,0,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_29,0,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_29,16,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_29,21,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_29,43,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_29,95,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_29,46,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_29,10,2011-02-26,11105,Saturday,1,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_30,8,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_30,23,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_30,0,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_30,0,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_30,16,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_30,21,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_30,58,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_30,138,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_30,53,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_30,12,2011-02-27,11105,Sunday,2,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_31,0,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_31,22,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_31,0,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_31,0,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_31,6,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_31,12,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_31,31,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_31,32,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_31,26,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_31,0,2011-02-28,11105,Monday,3,2,2011,,,0
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_32,8,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_32,13,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_32,0,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_32,0,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_32,14,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_32,17,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_32,28,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_32,44,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_32,35,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_32,0,2011-03-01,11105,Tuesday,4,3,2011,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_33,0,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_33,23,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_33,0,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_33,0,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_33,18,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_33,17,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_33,37,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_33,51,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_33,24,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_33,18,2011-03-02,11105,Wednesday,5,3,2011,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_34,2,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_34,25,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_34,0,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_34,0,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_34,14,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_34,21,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_34,37,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_34,47,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_34,30,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_34,35,2011-03-03,11105,Thursday,6,3,2011,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_35,11,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_35,24,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_3_090_CA_1_validation,FOODS_3_090,FOODS_3,FOODS,CA_1,CA,d_35,0,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_3_120_CA_1_validation,FOODS_3_120,FOODS_3,FOODS,CA_1,CA,d_35,0,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_3_252_CA_1_validation,FOODS_3_252,FOODS_3,FOODS,CA_1,CA,d_35,18,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_3_555_CA_1_validation,FOODS_3_555,FOODS_3,FOODS,CA_1,CA,d_35,21,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_3_586_CA_1_validation,FOODS_3_586,FOODS_3,FOODS,CA_1,CA,d_35,38,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_3_587_CA_1_validation,FOODS_3_587,FOODS_3,FOODS,CA_1,CA,d_35,63,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_3_714_CA_1_validation,FOODS_3_714,FOODS_3,FOODS,CA_1,CA,d_35,41,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_3_808_CA_1_validation,FOODS_3_808,FOODS_3,FOODS,CA_1,CA,d_35,19,2011-03-04,11105,Friday,7,3,2011,,,1
FOODS_2_197_CA_1_validation,FOODS_2_197,FOODS_2,FOODS,CA_1,CA,d_36,10,2011-03-05,11106,Saturday,1,3,2011,,,1
FOODS_3_080_CA_1_validation,FOODS_3_080,FOODS_3,FOODS,CA_1,CA,d_36,29,2011-03-05,11106,Saturday,1,3,2011,,,1
