date,cat_id,sales,snap_CA
2013-10-22,FOODS,2359,0
2013-10-22,HOBBIES,388,0
2013-10-22,HOUSEHOLD,602,0
2013-10-23,FOODS,2274,0
2013-10-23,HOBBIES,510,0
2013-10-23,HOUSEHOLD,579,0
2013-10-24,FOODS,2126,0
2013-10-24,HOBBIES,342,0
2013-10-24,HOUSEHOLD,604,0
2013-10-25,FOODS,2827,0
2013-10-25,HOBBIES,461,0
2013-10-25,HOUSEHOLD,667,0
2013-10-26,FOODS,3716,0
2013-10-26,HOBBIES,658,0
2013-10-26,HOUSEHOLD,979,0
2013-10-27,FOODS,3855,0
2013-10-27,HOBBIES,579,0
2013-10-27,HOUSEHOLD,1037,0
2013-10-28,FOODS,2730,0
2013-10-28,HOBBIES,459,0
2013-10-28,HOUSEHOLD,754,0
2013-10-29,FOODS,2386,0
2013-10-29,HOBBIES,420,0
2013-10-29,HOUSEHOLD,603,0
2013-10-30,FOODS,2493,0
2013-10-30,HOBBIES,599,0
2013-10-30,HOUSEHOLD,656,0
2013-10-31,FOODS,2134,0
2013-10-31,HOBBIES,368,0
2013-10-31,HOUSEHOLD,480,0
2013-11-01,FOODS,3120,1
2013-11-01,HOBBIES,501,1
2013-11-01,HOUSEHOLD,853,1
2013-11-02,FOODS,3665,1
2013-11-02,HOBBIES,619,1
2013-11-02,HOUSEHOLD,1141,1
2013-11-03,FOODS,4408,1
2013-11-03,HOBBIES,601,1
2013-11-03,HOUSEHOLD,1171,1
2013-11-04,FOODS,2863,1
2013-11-04,HOBBIES,433,1
2013-11-04,HOUSEHOLD,765,1
2013-11-05,FOODS,2665,1
2013-11-05,HOBBIES,559,1
2013-11-05,HOUSEHOLD,611,1
2013-11-06,FOODS,2543,1
2013-11-06,HOBBIES,405,1
2013-11-06,HOUSEHOLD,608,1
2013-11-07,FOODS,2497,1
2013-11-07,HOBBIES,414,1
2013-11-07,HOUSEHOLD,589,1
2013-11-08,FOODS,2955,1
2013-11-08,HOBBIES,479,1
2013-11-08,HOUSEHOLD,692,1
2013-11-09,FOODS,3648,1
2013-11-09,HOBBIES,699,1
2013-11-09,HOUSEHOLD,941,1
2013-11-10,FOODS,4145,1
2013-11-10,HOBBIES,592,1
2013-11-10,HOUSEHOLD,1075,1
2013-11-11,FOODS,3067,0
2013-11-11,HOBBIES,510,0
2013-11-11,HOUSEHOLD,793,0
2013-11-12,FOODS,2215,0
2013-11-12,HOBBIES,437,0
2013-11-12,HOUSEHOLD,579,0
2013-11-13,FOODS,2124,0
2013-11-13,HOBBIES,401,0
2013-11-13,HOUSEHOLD,563,0
2013-11-14,FOODS,2309,0
2013-11-14,HOBBIES,374,0
2013-11-14,HOUSEHOLD,554,0
2013-11-15,FOODS,2589,0
2013-11-15,HOBBIES,703,0
2013-11-15,HOUSEHOLD,655,0
2013-11-16,FOODS,3701,0
2013-11-16,HOBBIES,690,0
2013-11-16,HOUSEHOLD,1111,0
2013-11-17,FOODS,3781,0
2013-11-17,HOBBIES,554,0
2013-11-17,HOUSEHOLD,1095,0
2013-11-18,FOODS,2550,0
2013-11-18,HOBBIES,532,0
2013-11-18,HOUSEHOLD,659,0
2013-11-19,FOODS,2242,0
2013-11-19,HOBBIES,432,0
2013-11-19,HOUSEHOLD,551,0
2013-11-20,FOODS,2130,0
2013-11-20,HOBBIES,387,0
2013-11-20,HOUSEHOLD,583,0
2013-11-21,FOODS,2260,0
2013-11-21,HOBBIES,381,0
2013-11-21,HOUSEHOLD,539,0
2013-11-22,FOODS,2597,0
2013-11-22,HOBBIES,582,0
2013-11-22,HOUSEHOLD,742,0
2013-11-23,FOODS,3645,0
2013-11-23,HOBBIES,691,0
2013-11-23,HOUSEHOLD,998,0
2013-11-24,FOODS,3680,0
2013-11-24,HOBBIES,568,0
2013-11-24,HOUSEHOLD,1040,0
2013-11-25,FOODS,2800,0
2013-11-25,HOBBIES,488,0
2013-11-25,HOUSEHOLD,746,0
2013-11-26,FOODS,2931,0
2013-11-26,HOBBIES,536,0
2013-11-26,HOUSEHOLD,650,0
2013-11-27,FOODS,3309,0
2013-11-27,HOBBIES,453,0
2013-11-27,HOUSEHOLD,725,0
2013-11-28,FOODS,1838,0
2013-11-28,HOBBIES,187,0
2013-11-28,HOUSEHOLD,334,0
2013-11-29,FOODS,1839,0
2013-11-29,HOBBIES,293,0
2013-11-29,HOUSEHOLD,503,0
2013-11-30,FOODS,2281,0
2013-11-30,HOBBIES,407,0
2013-11-30,HOUSEHOLD,764,0
2013-12-01,FOODS,3208,1
2013-12-01,HOBBIES,722,1
2013-12-01,HOUSEHOLD,956,1
2013-12-02,FOODS,3185,1
2013-12-02,HOBBIES,800,1
2013-12-02,HOUSEHOLD,730,1
2013-12-03,FOODS,2884,1
2013-12-03,HOBBIES,611,1
2013-12-03,HOUSEHOLD,719,1
2013-12-04,FOODS,2738,1
2013-12-04,HOBBIES,521,1
2013-12-04,HOUSEHOLD,582,1
2013-12-05,FOODS,2637,1
2013-12-05,HOBBIES,514,1
2013-12-05,HOUSEHOLD,680,1
2013-12-06,FOODS,3118,1
2013-12-06,HOBBIES,496,1
2013-12-06,HOUSEHOLD,796,1
2013-12-07,FOODS,4281,1
2013-12-07,HOBBIES,717,1
2013-12-07,HOUSEHOLD,884,1
2013-12-08,FOODS,3962,1
2013-12-08,HOBBIES,619,1
2013-12-08,HOUSEHOLD,881,1
2013-12-09,FOODS,2913,1
2013-12-09,HOBBIES,489,1
2013-12-09,HOUSEHOLD,680,1
2013-12-10,FOODS,3160,1
2013-12-10,HOBBIES,500,1
2013-12-10,HOUSEHOLD,636,1
2013-12-11,FOODS,2443,0
2013-12-11,HOBBIES,401,0
2013-12-11,HOUSEHOLD,522,0
2013-12-12,FOODS,2389,0
2013-12-12,HOBBIES,542,0
2013-12-12,HOUSEHOLD,520,0
2013-12-13,FOODS,2738,0
2013-12-13,HOBBIES,574,0
2013-12-13,HOUSEHOLD,677,0
2013-12-14,FOODS,3660,0
2013-12-14,HOBBIES,712,0
2013-12-14,HOUSEHOLD,927,0
2013-12-15,FOODS,3651,0
2013-12-15,HOBBIES,573,0
2013-12-15,HOUSEHOLD,948,0
2013-12-16,FOODS,2848,0
2013-12-16,HOBBIES,546,0
2013-12-16,HOUSEHOLD,670,0
2013-12-17,FOODS,2403,0
2013-12-17,HOBBIES,497,0
2013-12-17,HOUSEHOLD,579,0
2013-12-18,FOODS,2517,0
2013-12-18,HOBBIES,409,0
2013-12-18,HOUSEHOLD,527,0
2013-12-19,FOODS,2626,0
2013-12-19,HOBBIES,522,0
2013-12-19,HOUSEHOLD,574,0
2013-12-20,FOODS,2674,0
2013-12-20,HOBBIES,592,0
2013-12-20,HOUSEHOLD,637,0
2013-12-21,FOODS,3715,0
2013-12-21,HOBBIES,676,0
2013-12-21,HOUSEHOLD,970,0
2013-12-22,FOODS,3729,0
2013-12-22,HOBBIES,661,0
2013-12-22,HOUSEHOLD,966,0
2013-12-23,FOODS,3537,0
2013-12-23,HOBBIES,568,0
2013-12-23,HOUSEHOLD,694,0
2013-12-24,FOODS,2620,0
2013-12-24,HOBBIES,390,0
2013-12-24,HOUSEHOLD,448,0
2013-12-25,FOODS,0,0
2013-12-25,HOBBIES,0,0
2013-12-25,HOUSEHOLD,0,0
2013-12-26,FOODS,2485,0
2013-12-26,HOBBIES,428,0
2013-12-26,HOUSEHOLD,657,0
2013-12-27,FOODS,2767,0
2013-12-27,HOBBIES,545,0
2013-12-27,HOUSEHOLD,777,0
2013-12-28,FOODS,3209,0
2013-12-28,HOBBIES,461,0
2013-12-28,HOUSEHOLD,905,0
2013-12-29,FOODS,3092,0
2013-12-29,HOBBIES,396,0
2013-12-29,HOUSEHOLD,793,0
2013-12-30,FOODS,3085,0
2013-12-30,HOBBIES,489,0
2013-12-30,HOUSEHOLD,720,0
2013-12-31,FOODS,3271,0
2013-12-31,HOBBIES,357,0
2013-12-31,HOUSEHOLD,547,0
2014-01-01,FOODS,2140,1
2014-01-01,HOBBIES,310,1
2014-01-01,HOUSEHOLD,463,1
2014-01-02,FOODS,2947,1
2014-01-02,HOBBIES,717,1
2014-01-02,HOUSEHOLD,746,1
2014-01-03,FOODS,3343,1
2014-01-03,HOBBIES,581,1
2014-01-03,HOUSEHOLD,779,1
2014-01-04,FOODS,3701,1
2014-01-04,HOBBIES,542,1
2014-01-04,HOUSEHOLD,844,1
2014-01-05,FOODS,4029,1
2014-01-05,HOBBIES,620,1
2014-01-05,HOUSEHOLD,823,1
2014-01-06,FOODS,3124,1
2014-01-06,HOBBIES,522,1
2014-01-06,HOUSEHOLD,694,1
2014-01-07,FOODS,2928,1
2014-01-07,HOBBIES,513,1
2014-01-07,HOUSEHOLD,602,1
2014-01-08,FOODS,2668,1
2014-01-08,HOBBIES,456,1
2014-01-08,HOUSEHOLD,483,1
2014-01-09,FOODS,2363,1
2014-01-09,HOBBIES,458,1
2014-01-09,HOUSEHOLD,574,1
2014-01-10,FOODS,2949,1
2014-01-10,HOBBIES,479,1
2014-01-10,HOUSEHOLD,706,1
2014-01-11,FOODS,4024,0
2014-01-11,HOBBIES,621,0
2014-01-11,HOUSEHOLD,937,0
2014-01-12,FOODS,3852,0
2014-01-12,HOBBIES,364,0
2014-01-12,HOUSEHOLD,846,0
2014-01-13,FOODS,2701,0
2014-01-13,HOBBIES,384,0
2014-01-13,HOUSEHOLD,635,0
2014-01-14,FOODS,2226,0
2014-01-14,HOBBIES,425,0
2014-01-14,HOUSEHOLD,507,0
2014-01-15,FOODS,2242,0
2014-01-15,HOBBIES,440,0
2014-01-15,HOUSEHOLD,559,0
2014-01-16,FOODS,2308,0
2014-01-16,HOBBIES,384,0
2014-01-16,HOUSEHOLD,501,0
2014-01-17,FOODS,2980,0
2014-01-17,HOBBIES,476,0
2014-01-17,HOUSEHOLD,681,0
2014-01-18,FOODS,3867,0
2014-01-18,HOBBIES,569,0
2014-01-18,HOUSEHOLD,1045,0
2014-01-19,FOODS,3596,0
2014-01-19,HOBBIES,390,0
2014-01-19,HOUSEHOLD,886,0
2014-01-20,FOODS,2787,0
2014-01-20,HOBBIES,503,0
2014-01-20,HOUSEHOLD,729,0
2014-01-21,FOODS,2005,0
2014-01-21,HOBBIES,500,0
2014-01-21,HOUSEHOLD,584,0
2014-01-22,FOODS,2105,0
2014-01-22,HOBBIES,428,0
2014-01-22,HOUSEHOLD,576,0
2014-01-23,FOODS,2033,0
2014-01-23,HOBBIES,324,0
2014-01-23,HOUSEHOLD,515,0
2014-01-24,FOODS,2786,0
2014-01-24,HOBBIES,432,0
2014-01-24,HOUSEHOLD,682,0
2014-01-25,FOODS,3345,0
2014-01-25,HOBBIES,517,0
2014-01-25,HOUSEHOLD,888,0
2014-01-26,FOODS,3848,0
2014-01-26,HOBBIES,533,0
2014-01-26,HOUSEHOLD,976,0
2014-01-27,FOODS,2382,0
2014-01-27,HOBBIES,490,0
2014-01-27,HOUSEHOLD,642,0
2014-01-28,FOODS,2009,0
2014-01-28,HOBBIES,335,0
2014-01-28,HOUSEHOLD,529,0
2014-01-29,FOODS,1871,0
2014-01-29,HOBBIES,285,0
2014-01-29,HOUSEHOLD,465,0
2014-01-30,FOODS,1866,0
2014-01-30,HOBBIES,439,0
2014-01-30,HOUSEHOLD,541,0
2014-01-31,FOODS,2963,0
2014-01-31,HOBBIES,620,0
2014-01-31,HOUSEHOLD,776,0
2014-02-01,FOODS,4542,1
2014-02-01,HOBBIES,705,1
2014-02-01,HOUSEHOLD,1264,1
2014-02-02,FOODS,3817,1
2014-02-02,HOBBIES,422,1
2014-02-02,HOUSEHOLD,851,1
2014-02-03,FOODS,2856,1
2014-02-03,HOBBIES,502,1
2014-02-03,HOUSEHOLD,803,1
2014-02-04,FOODS,2408,1
2014-02-04,HOBBIES,423,1
2014-02-04,HOUSEHOLD,630,1
2014-02-05,FOODS,2413,1
2014-02-05,HOBBIES,455,1
2014-02-05,HOUSEHOLD,602,1
2014-02-06,FOODS,2591,1
2014-02-06,HOBBIES,400,1
2014-02-06,HOUSEHOLD,575,1
2014-02-07,FOODS,2988,1
2014-02-07,HOBBIES,495,1
2014-02-07,HOUSEHOLD,752,1
2014-02-08,FOODS,4083,1
2014-02-08,HOBBIES,587,1
2014-02-08,HOUSEHOLD,1082,1
2014-02-09,FOODS,4166,1
2014-02-09,HOBBIES,387,1
2014-02-09,HOUSEHOLD,1194,1
2014-02-10,FOODS,3005,1
2014-02-10,HOBBIES,553,1
2014-02-10,HOUSEHOLD,758,1
2014-02-11,FOODS,2497,0
2014-02-11,HOBBIES,379,0
2014-02-11,HOUSEHOLD,634,0
2014-02-12,FOODS,2406,0
2014-02-12,HOBBIES,400,0
2014-02-12,HOUSEHOLD,659,0
2014-02-13,FOODS,2798,0
2014-02-13,HOBBIES,455,0
2014-02-13,HOUSEHOLD,638,0
2014-02-14,FOODS,2604,0
2014-02-14,HOBBIES,431,0
2014-02-14,HOUSEHOLD,624,0
2014-02-15,FOODS,3313,0
2014-02-15,HOBBIES,574,0
2014-02-15,HOUSEHOLD,1013,0
2014-02-16,FOODS,3376,0
2014-02-16,HOBBIES,528,0
2014-02-16,HOUSEHOLD,1026,0
2014-02-17,FOODS,2749,0
2014-02-17,HOBBIES,444,0
2014-02-17,HOUSEHOLD,750,0
2014-02-18,FOODS,2072,0
2014-02-18,HOBBIES,385,0
2014-02-18,HOUSEHOLD,531,0
2014-02-19,FOODS,2037,0
2014-02-19,HOBBIES,353,0
2014-02-19,HOUSEHOLD,577,0
2014-02-20,FOODS,2064,0
2014-02-20,HOBBIES,397,0
2014-02-20,HOUSEHOLD,542,0
2014-02-21,FOODS,2615,0
2014-02-21,HOBBIES,562,0
2014-02-21,HOUSEHOLD,636,0
2014-02-22,FOODS,3334,0
2014-02-22,HOBBIES,472,0
2014-02-22,HOUSEHOLD,984,0
2014-02-23,FOODS,3515,0
2014-02-23,HOBBIES,442,0
2014-02-23,HOUSEHOLD,1098,0
2014-02-24,FOODS,2513,0
2014-02-24,HOBBIES,401,0
2014-02-24,HOUSEHOLD,660,0
2014-02-25,FOODS,2020,0
2014-02-25,HOBBIES,474,0
2014-02-25,HOUSEHOLD,674,0
2014-02-26,FOODS,1892,0
2014-02-26,HOBBIES,501,0
2014-02-26,HOUSEHOLD,625,0
2014-02-27,FOODS,2104,0
2014-02-27,HOBBIES,412,0
2014-02-27,HOUSEHOLD,648,0
2014-02-28,FOODS,2388,0
2014-02-28,HOBBIES,412,0
2014-02-28,HOUSEHOLD,695,0
2014-03-01,FOODS,3831,1
2014-03-01,HOBBIES,709,1
2014-03-01,HOUSEHOLD,1184,1
2014-03-02,FOODS,3892,1
2014-03-02,HOBBIES,468,1
2014-03-02,HOUSEHOLD,1156,1
2014-03-03,FOODS,2592,1
2014-03-03,HOBBIES,480,1
2014-03-03,HOUSEHOLD,771,1
2014-03-04,FOODS,2300,1
2014-03-04,HOBBIES,360,1
2014-03-04,HOUSEHOLD,653,1
2014-03-05,FOODS,2107,1
2014-03-05,HOBBIES,280,1
2014-03-05,HOUSEHOLD,562,1
2014-03-06,FOODS,2176,1
2014-03-06,HOBBIES,492,1
2014-03-06,HOUSEHOLD,595,1
2014-03-07,FOODS,2910,1
2014-03-07,HOBBIES,443,1
2014-03-07,HOUSEHOLD,739,1
2014-03-08,FOODS,3497,1
2014-03-08,HOBBIES,592,1
2014-03-08,HOUSEHOLD,981,1
2014-03-09,FOODS,4174,1
2014-03-09,HOBBIES,554,1
2014-03-09,HOUSEHOLD,1185,1
2014-03-10,FOODS,3204,1
2014-03-10,HOBBIES,459,1
2014-03-10,HOUSEHOLD,709,1
2014-03-11,FOODS,2398,0
2014-03-11,HOBBIES,352,0
2014-03-11,HOUSEHOLD,590,0
2014-03-12,FOODS,2433,0
2014-03-12,HOBBIES,365,0
2014-03-12,HOUSEHOLD,558,0
2014-03-13,FOODS,2392,0
2014-03-13,HOBBIES,299,0
2014-03-13,HOUSEHOLD,608,0
2014-03-14,FOODS,2732,0
2014-03-14,HOBBIES,625,0
2014-03-14,HOUSEHOLD,702,0
2014-03-15,FOODS,3869,0
2014-03-15,HOBBIES,565,0
2014-03-15,HOUSEHOLD,993,0
2014-03-16,FOODS,3882,0
2014-03-16,HOBBIES,477,0
2014-03-16,HOUSEHOLD,991,0
2014-03-17,FOODS,2452,0
2014-03-17,HOBBIES,445,0
2014-03-17,HOUSEHOLD,657,0
2014-03-18,FOODS,2183,0
2014-03-18,HOBBIES,366,0
2014-03-18,HOUSEHOLD,638,0
2014-03-19,FOODS,2247,0
2014-03-19,HOBBIES,376,0
2014-03-19,HOUSEHOLD,657,0
2014-03-20,FOODS,2387,0
2014-03-20,HOBBIES,384,0
2014-03-20,HOUSEHOLD,576,0
2014-03-21,FOODS,2795,0
2014-03-21,HOBBIES,441,0
2014-03-21,HOUSEHOLD,733,0
2014-03-22,FOODS,3453,0
2014-03-22,HOBBIES,605,0
2014-03-22,HOUSEHOLD,1015,0
2014-03-23,FOODS,4029,0
2014-03-23,HOBBIES,516,0
2014-03-23,HOUSEHOLD,1134,0
2014-03-24,FOODS,2851,0
2014-03-24,HOBBIES,393,0
2014-03-24,HOUSEHOLD,709,0
2014-03-25,FOODS,2377,0
2014-03-25,HOBBIES,351,0
2014-03-25,HOUSEHOLD,588,0
2014-03-26,FOODS,2088,0
2014-03-26,HOBBIES,362,0
2014-03-26,HOUSEHOLD,631,0
2014-03-27,FOODS,2267,0
2014-03-27,HOBBIES,471,0
2014-03-27,HOUSEHOLD,629,0
2014-03-28,FOODS,2813,0
2014-03-28,HOBBIES,433,0
2014-03-28,HOUSEHOLD,680,0
2014-03-29,FOODS,3381,0
2014-03-29,HOBBIES,570,0
2014-03-29,HOUSEHOLD,1003,0
2014-03-30,FOODS,4085,0
2014-03-30,HOBBIES,499,0
2014-03-30,HOUSEHOLD,1183,0
2014-03-31,FOODS,2483,0
2014-03-31,HOBBIES,364,0
2014-03-31,HOUSEHOLD,761,0
2014-04-01,FOODS,2636,1
2014-04-01,HOBBIES,449,1
2014-04-01,HOUSEHOLD,688,1
2014-04-02,FOODS,2826,1
2014-04-02,HOBBIES,452,1
2014-04-02,HOUSEHOLD,774,1
2014-04-03,FOODS,2859,1
2014-04-03,HOBBIES,461,1
2014-04-03,HOUSEHOLD,709,1
2014-04-04,FOODS,3085,1
2014-04-04,HOBBIES,483,1
2014-04-04,HOUSEHOLD,739,1
2014-04-05,FOODS,3958,1
2014-04-05,HOBBIES,692,1
2014-04-05,HOUSEHOLD,1155,1
2014-04-06,FOODS,4639,1
2014-04-06,HOBBIES,637,1
2014-04-06,HOUSEHOLD,1061,1
2014-04-07,FOODS,3304,1
2014-04-07,HOBBIES,414,1
2014-04-07,HOUSEHOLD,776,1
2014-04-08,FOODS,3020,1
2014-04-08,HOBBIES,370,1
2014-04-08,HOUSEHOLD,655,1
2014-04-09,FOODS,2843,1
2014-04-09,HOBBIES,454,1
2014-04-09,HOUSEHOLD,669,1
2014-04-10,FOODS,2875,1
2014-04-10,HOBBIES,450,1
2014-04-10,HOUSEHOLD,690,1
2014-04-11,FOODS,2996,0
2014-04-11,HOBBIES,625,0
2014-04-11,HOUSEHOLD,729,0
2014-04-12,FOODS,3664,0
2014-04-12,HOBBIES,493,0
2014-04-12,HOUSEHOLD,1014,0
2014-04-13,FOODS,3978,0
2014-04-13,HOBBIES,532,0
2014-04-13,HOUSEHOLD,1080,0
2014-04-14,FOODS,2828,0
2014-04-14,HOBBIES,357,0
2014-04-14,HOUSEHOLD,716,0
2014-04-15,FOODS,2525,0
2014-04-15,HOBBIES,296,0
2014-04-15,HOUSEHOLD,669,0
2014-04-16,FOODS,2996,0
2014-04-16,HOBBIES,379,0
2014-04-16,HOUSEHOLD,826,0
2014-04-17,FOODS,2857,0
2014-04-17,HOBBIES,409,0
2014-04-17,HOUSEHOLD,782,0
2014-04-18,FOODS,3738,0
2014-04-18,HOBBIES,513,0
2014-04-18,HOUSEHOLD,823,0
2014-04-19,FOODS,4762,0
2014-04-19,HOBBIES,477,0
2014-04-19,HOUSEHOLD,1018,0
2014-04-20,FOODS,3532,0
2014-04-20,HOBBIES,457,0
2014-04-20,HOUSEHOLD,825,0
2014-04-21,FOODS,2657,0
2014-04-21,HOBBIES,390,0
2014-04-21,HOUSEHOLD,782,0
2014-04-22,FOODS,2630,0
2014-04-22,HOBBIES,478,0
2014-04-22,HOUSEHOLD,677,0
2014-04-23,FOODS,2159,0
2014-04-23,HOBBIES,490,0
2014-04-23,HOUSEHOLD,695,0
2014-04-24,FOODS,2356,0
2014-04-24,HOBBIES,452,0
2014-04-24,HOUSEHOLD,692,0
2014-04-25,FOODS,3042,0
2014-04-25,HOBBIES,412,0
2014-04-25,HOUSEHOLD,732,0
2014-04-26,FOODS,3741,0
2014-04-26,HOBBIES,599,0
2014-04-26,HOUSEHOLD,1104,0
2014-04-27,FOODS,3941,0
2014-04-27,HOBBIES,459,0
2014-04-27,HOUSEHOLD,1170,0
2014-04-28,FOODS,2754,0
2014-04-28,HOBBIES,406,0
2014-04-28,HOUSEHOLD,757,0
2014-04-29,FOODS,2223,0
2014-04-29,HOBBIES,338,0
2014-04-29,HOUSEHOLD,699,0
2014-04-30,FOODS,2414,0
2014-04-30,HOBBIES,455,0
2014-04-30,HOUSEHOLD,636,0
2014-05-01,FOODS,2950,1
2014-05-01,HOBBIES,366,1
2014-05-01,HOUSEHOLD,745,1
2014-05-02,FOODS,3379,1
2014-05-02,HOBBIES,535,1
2014-05-02,HOUSEHOLD,810,1
2014-05-03,FOODS,4157,1
2014-05-03,HOBBIES,590,1
2014-05-03,HOUSEHOLD,1125,1
2014-05-04,FOODS,4613,1
2014-05-04,HOBBIES,519,1
2014-05-04,HOUSEHOLD,1193,1
2014-05-05,FOODS,3100,1
2014-05-05,HOBBIES,425,1
2014-05-05,HOUSEHOLD,858,1
2014-05-06,FOODS,2612,1
2014-05-06,HOBBIES,456,1
2014-05-06,HOUSEHOLD,750,1
2014-05-07,FOODS,2662,1
2014-05-07,HOBBIES,541,1
2014-05-07,HOUSEHOLD,615,1
2014-05-08,FOODS,2542,1
2014-05-08,HOBBIES,500,1
2014-05-08,HOUSEHOLD,634,1
2014-05-09,FOODS,3128,1
2014-05-09,HOBBIES,470,1
2014-05-09,HOUSEHOLD,788,1
2014-05-10,FOODS,3699,1
2014-05-10,HOBBIES,542,1
2014-05-10,HOUSEHOLD,859,1
2014-05-11,FOODS,2971,0
2014-05-11,HOBBIES,441,0
2014-05-11,HOUSEHOLD,772,0
2014-05-12,FOODS,3144,0
2014-05-12,HOBBIES,317,0
2014-05-12,HOUSEHOLD,795,0
2014-05-13,FOODS,2958,0
2014-05-13,HOBBIES,377,0
2014-05-13,HOUSEHOLD,661,0
2014-05-14,FOODS,2626,0
2014-05-14,HOBBIES,309,0
2014-05-14,HOUSEHOLD,619,0
2014-05-15,FOODS,2443,0
2014-05-15,HOBBIES,409,0
2014-05-15,HOUSEHOLD,599,0
2014-05-16,FOODS,3076,0
2014-05-16,HOBBIES,562,0
2014-05-16,HOUSEHOLD,816,0
2014-05-17,FOODS,3403,0
2014-05-17,HOBBIES,589,0
2014-05-17,HOUSEHOLD,1049,0
2014-05-18,FOODS,4049,0
2014-05-18,HOBBIES,528,0
2014-05-18,HOUSEHOLD,1126,0
2014-05-19,FOODS,2827,0
2014-05-19,HOBBIES,470,0
2014-05-19,HOUSEHOLD,757,0
2014-05-20,FOODS,2256,0
2014-05-20,HOBBIES,370,0
2014-05-20,HOUSEHOLD,563,0
2014-05-21,FOODS,2211,0
2014-05-21,HOBBIES,345,0
2014-05-21,HOUSEHOLD,623,0
2014-05-22,FOODS,2400,0
2014-05-22,HOBBIES,433,0
2014-05-22,HOUSEHOLD,601,0
2014-05-23,FOODS,2630,0
2014-05-23,HOBBIES,548,0
2014-05-23,HOUSEHOLD,740,0
2014-05-24,FOODS,3158,0
2014-05-24,HOBBIES,551,0
2014-05-24,HOUSEHOLD,949,0
2014-05-25,FOODS,3226,0
2014-05-25,HOBBIES,414,0
2014-05-25,HOUSEHOLD,880,0
2014-05-26,FOODS,3141,0
2014-05-26,HOBBIES,379,0
2014-05-26,HOUSEHOLD,885,0
2014-05-27,FOODS,2402,0
2014-05-27,HOBBIES,490,0
2014-05-27,HOUSEHOLD,728,0
2014-05-28,FOODS,2089,0
2014-05-28,HOBBIES,508,0
2014-05-28,HOUSEHOLD,707,0
2014-05-29,FOODS,2230,0
2014-05-29,HOBBIES,335,0
2014-05-29,HOUSEHOLD,631,0
2014-05-30,FOODS,2659,0
2014-05-30,HOBBIES,503,0
2014-05-30,HOUSEHOLD,856,0
2014-05-31,FOODS,3407,0
2014-05-31,HOBBIES,673,0
2014-05-31,HOUSEHOLD,1080,0
2014-06-01,FOODS,4216,1
2014-06-01,HOBBIES,625,1
2014-06-01,HOUSEHOLD,1199,1
2014-06-02,FOODS,3002,1
2014-06-02,HOBBIES,517,1
2014-06-02,HOUSEHOLD,869,1
2014-06-03,FOODS,2637,1
2014-06-03,HOBBIES,499,1
2014-06-03,HOUSEHOLD,745,1
2014-06-04,FOODS,2605,1
2014-06-04,HOBBIES,462,1
2014-06-04,HOUSEHOLD,668,1
2014-06-05,FOODS,2597,1
2014-06-05,HOBBIES,455,1
2014-06-05,HOUSEHOLD,744,1
2014-06-06,FOODS,2956,1
2014-06-06,HOBBIES,472,1
2014-06-06,HOUSEHOLD,799,1
2014-06-07,FOODS,3882,1
2014-06-07,HOBBIES,497,1
2014-06-07,HOUSEHOLD,1037,1
2014-06-08,FOODS,4339,1
2014-06-08,HOBBIES,504,1
2014-06-08,HOUSEHOLD,1134,1
2014-06-09,FOODS,3415,1
2014-06-09,HOBBIES,359,1
2014-06-09,HOUSEHOLD,857,1
2014-06-10,FOODS,2821,1
2014-06-10,HOBBIES,307,1
2014-06-10,HOUSEHOLD,766,1
2014-06-11,FOODS,2765,0
2014-06-11,HOBBIES,393,0
2014-06-11,HOUSEHOLD,691,0
2014-06-12,FOODS,2639,0
2014-06-12,HOBBIES,400,0
2014-06-12,HOUSEHOLD,706,0
2014-06-13,FOODS,3250,0
2014-06-13,HOBBIES,536,0
2014-06-13,HOUSEHOLD,835,0
2014-06-14,FOODS,3956,0
2014-06-14,HOBBIES,631,0
2014-06-14,HOUSEHOLD,1002,0
2014-06-15,FOODS,3439,0
2014-06-15,HOBBIES,507,0
2014-06-15,HOUSEHOLD,984,0
2014-06-16,FOODS,2860,0
2014-06-16,HOBBIES,496,0
2014-06-16,HOUSEHOLD,821,0
2014-06-17,FOODS,2398,0
2014-06-17,HOBBIES,405,0
2014-06-17,HOUSEHOLD,814,0
2014-06-18,FOODS,2733,0
2014-06-18,HOBBIES,514,0
2014-06-18,HOUSEHOLD,751,0
2014-06-19,FOODS,2535,0
2014-06-19,HOBBIES,413,0
2014-06-19,HOUSEHOLD,752,0
2014-06-20,FOODS,3397,0
2014-06-20,HOBBIES,521,0
2014-06-20,HOUSEHOLD,902,0
2014-06-21,FOODS,3509,0
2014-06-21,HOBBIES,575,0
2014-06-21,HOUSEHOLD,1087,0
2014-06-22,FOODS,3729,0
2014-06-22,HOBBIES,470,0
2014-06-22,HOUSEHOLD,1251,0
2014-06-23,FOODS,2809,0
2014-06-23,HOBBIES,480,0
2014-06-23,HOUSEHOLD,807,0
2014-06-24,FOODS,2495,0
2014-06-24,HOBBIES,474,0
2014-06-24,HOUSEHOLD,674,0
2014-06-25,FOODS,2410,0
2014-06-25,HOBBIES,423,0
2014-06-25,HOUSEHOLD,740,0
2014-06-26,FOODS,2302,0
2014-06-26,HOBBIES,442,0
2014-06-26,HOUSEHOLD,734,0
2014-06-27,FOODS,2783,0
2014-06-27,HOBBIES,541,0
2014-06-27,HOUSEHOLD,811,0
